,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
0,9.937961,7.714675,9.427505,15.910528,10.058887,11.432333,12.535454,0.0,18.26791,0.0,0.0,0.0,0.0,9.808901,1.1555552,0.0,0.0,13.611518,0.0,0.0,0.0,9.579477,14.212986,0.0,0.0,0.0,0.0,0.0,10.535197,0.0,0.0,2.264666,0.0,10.899904,0.0,0.0,0.0,0.0,0.1686292,12.775346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23287392,0.0,0.0,0.0,0.0,0.0,0.17731416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05643396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34568977,0.0,1.3045442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8824174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.9658747,8.186705,7.1271057,10.014123,8.662032,8.335674,10.290575,13.027997,13.394072,0.6171578,0.0,0.0,0.16160871,11.387754,7.3496737,0.9125838,7.1159563,9.974304,7.550294,0.18884455,0.0,0.0,0.0,0.11902532,4.3010383,0.0,0.0,0.0,0.0,7.6917214,0.0,0.28978074,0.0,0.0,0.0,0.0,0.0,0.0,0.41021052,1.5381365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1769147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12.253792,8.262083,10.129358,18.377834,10.850393,13.355709,15.052795,0.0,22.471424,0.0,0.0,0.0,0.0,10.606826,0.0,0.0,0.0,16.501995,0.0,0.0,0.0,13.83888,20.885958,0.0,0.0,0.0,0.0,0.0,14.550013,0.0,0.0,2.8596232,0.64069676,16.363882,0.0,0.0,0.0,0.0,0.18548085,15.69269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128345,0.0,0.0,0.0,0.0,0.0,0.4435408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13180462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2528713,0.0,1.8777416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03988552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1035326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21809113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7.315886,7.676355,8.056911,11.781904,9.358047,8.756857,10.672909,6.718507,13.426125,0.0,0.28802305,0.0,0.0,10.275311,5.385324,0.0,3.2833512,10.5718,4.076637,0.030089647,0.0,2.2014165,3.1830773,0.0,0.12621808,0.0,0.0,0.0,3.5725737,2.927514,0.0,0.8864052,0.0,2.33962,0.0,0.0,0.0,0.0,0.17931196,4.070363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20523533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25805348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3752602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6.4973326,7.7228856,7.048862,10.289614,8.678317,7.821819,9.88038,10.189049,12.866331,0.30586717,0.0,0.0,0.27845877,10.96308,6.5627947,0.28760284,5.347911,9.695353,5.995372,0.12919554,0.0,0.43452895,0.58204746,0.09102683,2.2115953,0.0,0.0,0.0,1.0230229,5.942942,0.0,0.63454705,0.0,0.0,0.0,0.0,0.0,0.0,0.4055358,1.8886958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079698,0.0,0.0,0.0,0.0,0.0,0.0,2.7905817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26311308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13898112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050360415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2361579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4.6421,6.3586264,4.436015,17.505596,8.940855,4.2562275,4.7149277,0.0,14.645988,0.0,0.0,0.0,4.292717,13.143896,1.2889781,0.0,0.0,4.852676,0.0,0.0,0.0,8.595749,20.31531,0.0,0.0,0.0,0.0,0.0,9.785484,0.0,0.0,1.3883162,2.2601619,11.628689,0.0,0.0,0.0,0.0,0.0,10.659295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3783189,0.0,0.0,0.0,0.0,0.0,1.6789511,0.0,0.0,0.0,0.0,0.0,0.65733874,0.0,0.0,0.0,0.0,0.0,0.0,0.39131916,0.01594992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029093176,0.0,0.0,0.57405806,0.0,0.8671848,0.19116855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601555,0.0,0.0,0.0,0.0,0.9542353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4762144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,2.722341,0.0,17.531788,2.0135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.128376,30.798317,7.9596806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.709524,0.0,0.0,0.0,0.34876603,0.0,0.0,0.0,0.87332773,0.0,11.727601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550608,12.345592,11.255461,0.0,0.0,0.0,0.0,6.828902,12.763995,5.0258007,0.0,0.0,0.0,2.2897978,0.0,0.0,0.0,0.0,0.0,0.0,3.2553532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405234,0.0,0.0,0.0,0.0,0.0,9.24825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110302,0.0,0.0,7.250568,0.0,17.229546,0.0,0.0,2.0681465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1454945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7716235,0.0,0.0,0.0,0.0,0.0,3.4180758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,19.920063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.947205,71.22338,18.463478,0.0,0.0,0.0,0.0,0.0,0.045394897,0.0,47.183636,0.0,0.0,5.847474,1.6042154,0.1697619,0.0,0.0,6.96001,0.0,32.45477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315121,0.0,0.0,0.5787797,0.0,0.0,2.5176234,0.0,0.0,25.282713,35.95828,37.547478,0.0,0.0,0.0,0.0,18.903936,43.17522,18.409534,0.0,0.0,0.0,7.000885,0.0,0.0,0.0,0.0,5.4978023,1.5327795,10.29879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7240164,0.0,0.0,0.0,3.0324614,0.0,27.781212,0.0,0.0,0.0,0.0,0.0,0.0,0.13548994,0.0,11.616221,0.0,0.0,24.867668,0.011461616,52.247387,0.0,0.0,16.117762,0.0,0.10017276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5993221,0.0,0.23788702,0.0,0.0,0.0,0.1397368,0.0,0.0,0.0,0.0,7.8870726,0.03665638,0.0,0.0,2.8075466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760995,0.0,0.0,0.0,0.0,0.40125513,0.0,0.0,0.0,0.0,0.0,0.11326122,2.05228,0.0,0.045191318,0.0,0.0,0.0,0.5000481,0.0,0.07107225,0.36881578,0.0,0.0,6.163555,0.0,0.0,0.64042693,0.0,0.0,18.29942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.42060423,0.0,20.364693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.512844,49.114723,12.808237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.329468,0.0,0.0,0.9732795,0.9206414,0.0,0.0,0.0,3.6034353,0.0,21.836025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10040808,0.0,0.0,15.165344,23.851141,24.005634,0.0,0.0,0.0,0.0,12.6050625,27.17381,11.097831,0.0,0.0,0.0,4.223438,0.0,0.0,0.0,0.0,0.051077724,0.0,6.2492304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1628375,0.0,0.0,0.0,0.2774148,0.0,18.525135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.818155,0.0,0.0,15.716354,0.0,34.49055,0.0,0.0,8.162267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06653,0.0,0.0,0.0,1.0020099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18412185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80454826,0.0,0.0,0.0,0.0,0.0,0.18446559,0.0,0.0,0.010314643,0.0,0.0,3.909562,0.0,0.0,0.039315343,0.0,0.0,10.2300825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,7.3048406,7.8145165,7.9737253,11.308575,9.303181,8.795718,10.607892,8.266595,13.4471035,0.0,0.14772981,0.0,0.0,10.622811,5.9096556,0.0,4.274453,10.508592,4.8951197,0.017454132,0.0,1.3232948,1.8387171,0.0,1.2160473,0.0,0.0,0.0,2.6446538,4.2163086,0.0,0.68676174,0.0,1.2730564,0.0,0.0,0.0,0.0,0.19228625,2.7075596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3659437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22885579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17686914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01810167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3198308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16.151653,10.327701,12.078804,18.290432,22.438568,13.358789,4.230566,30.976704,24.45945,8.48784,3.9670982,15.990292,9.991016,0.0,10.618716,12.352604,9.084487,3.2205162,0.900826,4.593129,10.446463,8.721264,6.178236,0.45450073,9.825608,14.974464,0.0,0.0,0.0,0.105071545,3.5261848,1.4704349,0.17118144,0.0,12.283776,0.0,0.0,0.0,0.0,0.0,0.0,4.531322,0.0,0.0,0.0,0.0,0.0,3.5366144,0.0,0.0,0.0,0.0,8.293242,2.6907206,0.0,0.0,0.0,0.0,0.0,0.0,0.73675084,0.0,0.0,0.02256617,2.4222386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9306903,1.5127581,0.17232475,0.0,0.0,0.0,0.0,0.0,3.791793,0.0,2.8613224,0.0,0.0,0.0,0.4361946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83580184,0.0,0.0,0.0,0.0,4.956719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2786682,0.0,0.0,0.0,2.8076699,0.0,0.007268071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6597435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,17.682487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.13232,58.670944,17.510248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.298405,0.0,0.0,3.5092711,1.2255644,0.0,0.0,0.0,5.7183237,0.0,26.056343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452231,0.0,0.0,0.8679261,0.0,0.0,20.458174,29.26985,30.546005,0.0,0.0,0.0,0.0,14.971311,34.85639,15.052913,0.0,0.0,0.0,5.398944,0.0,0.0,0.0,0.0,2.5576239,1.3264856,8.213516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8908453,0.0,0.0,0.0,1.7089136,0.0,22.30303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375795,0.0,0.0,20.303963,0.0,42.570976,0.0,0.0,13.356366,0.0,0.4081374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0015707,0.0,0.05533576,0.0,0.0,0.0,0.02351293,0.0,0.0,0.0,0.0,6.724413,0.0,0.0,0.0,2.3908014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38903165,0.0,0.0,0.0,0.0,0.25200152,0.0,0.0,0.0,0.0,0.0,0.0,1.5208108,0.0,0.027936667,0.0,0.0,0.0,0.40530503,0.0,0.0,0.17924577,0.0,0.0,4.937633,0.0,0.0,0.39438862,0.0,0.0,14.997032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,14.9496355,13.785135,14.500603,14.604679,13.632996,16.155277,18.936317,26.468254,23.146671,0.0,0.0,0.0,0.0,16.965393,11.62372,0.0,16.124477,20.10505,13.297398,0.0,0.0,0.0,0.0,0.0,13.608986,0.0,0.0,0.0,0.0,15.513022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10131687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117394,0.0,0.0,0.0,0.0,0.0,12.681693,0.0,0.0,0.0,0.0,0.0,0.207733,0.0,0.0,0.04167062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41660202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36513647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0565358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
